Loaded level 1
Loaded level 2
Loaded level 3
Loaded level 4
Loaded level 5
Loaded level 6
Loaded level 7
Loaded level 8
Loaded level 9
Loaded level 10
Loaded level 11
Loaded level 12
Loaded level 13
Loaded level 14
Loaded level 15
Loaded level 16
Loaded level 17
Loaded level 18
Loaded level 19
Loaded level 20
Loaded level 21
Loaded level 22
Loaded level 23
Loaded level 24
Loaded level 25
Loaded level 26
Loaded level 27
Loaded level 28
Loaded level 29
Loaded level 30
Loaded level 31
Loaded level 32
Loaded level 33
Loaded level 34
Loaded level 35
DEU	Bending	Var	Cov
HORIZONTAL_IN	0.9	2.4365714656603035E-4	-0.1582478284532038	0.41407062732874034	0.41523077244421963	0.4170056615222476	0.41703886959300307	0.4166633941601618	0.41346796322764645	0.40924851973054677	0.4094524155959317	0.40704696970358534	0.4068158992971888	0.40678955134869577	0.4055431424304654	0.4043574640286941	0.40184880986382404	0.39988020570437227	0.39734181249726497	0.396799100401858	0.39487651926665257	0.3923200279337943	0.3869032627013547	0.38792056040460643	0.3855143252557758	0.3839966149181834	0.3809554965566325	0.3811032859502294	0.3791248194473774	0.37873551265396654	0.3792113565234285	0.37614231146154803	0.37513656609596074	0.37455062509442405	0.37232803015685023	0.37331589075264054	0.37312248305926776	0.3717568154899541
HORIZONTAL_IN	1.0	0.0010590353561815943	-0.3299445052890921	0.49414600389317337	0.49423249594040985	0.49435917617476965	0.49344068056253043	0.4883876109065427	0.479761925786777	0.47291483387840627	0.47164121172768764	0.466060459568883	0.4637212603368397	0.4606663503715838	0.4579681958600868	0.45596134663868904	0.4523818170148631	0.44795429506561685	0.4452587965487743	0.44227679105403495	0.43763589402558595	0.43422368628610863	0.4262540561396816	0.4261158627773213	0.4233137226554229	0.42012977318853373	0.4141890679685584	0.4134689084004636	0.41072524605970173	0.4090639572781899	0.40904044075238355	0.40538837842981856	0.4033492613162961	0.40180321970780036	0.3994346036309519	0.4002854187224655	0.3997781602779123	0.39818700575401517
HORIZONTAL_OUT	0.609405517578125	5.850647287083763E-6	4.989001086815991E-5	0.3383138871860578	0.33941324753992463	0.3411018264309865	0.3410715957532949	0.3414235917673857	0.3393586413986361	0.3379374379962965	0.33732761334074546	0.337770855040336	0.33808992210120414	0.33639784375519316	0.3369160005436701	0.33552468207364494	0.3343475101209479	0.3349648790333873	0.33491565876921403	0.3356152087123173	0.33357471964592483	0.33368862423672574	0.33284567196518056	0.33428688832693954	0.3350224678597946	0.33525580125076376	0.33584660873490346	0.33752365766298065	0.3376286179906172	0.3373934909055311	0.3383080149674132	0.339121598429689	0.339066736971186	0.338547754260154	0.3392106481439985	0.3405498742774071	0.34079312801889877	0.34092430766766
HORIZONTAL_OUT	0.0	7.972763011086183E-4	0.2884653942190166	0.18414220983617408	0.18852626363650282	0.19654949490218496	0.19795605930359778	0.2021582842569626	0.2060022991755197	0.20702431007775876	0.2080686154485117	0.21204231783846214	0.21545926520614195	0.21710921645573728	0.22227034043673083	0.22403035760953482	0.22666700107728105	0.22921749323241358	0.23020333345975366	0.23231093293060728	0.23327970402148274	0.23546708891351198	0.23983421335966565	0.24389140301942885	0.24813025796738866	0.24976821436862853	0.25483663382789995	0.25903331838296006	0.2607901016179607	0.2622205842946281	0.2648278578762465	0.26960426045218927	0.27033256080484924	0.27121873616803294	0.2736064715732144	0.27686271931719425	0.27760504548605425	0.2787856417964522
HORIZONTAL_OUT	0.1	6.677593260696932E-4	0.2639666070611368	0.1975159249913019	0.2016450667982732	0.20914499093738276	0.21045272517093944	0.214347914420891	0.21774064779348268	0.21859169042213358	0.21955705925078686	0.22324517313108294	0.22642575054111952	0.22788313902359514	0.23264555142893956	0.2341967631014072	0.23654823285285248	0.2389269742365246	0.23978528446256497	0.24174772817209272	0.24253529543076202	0.244513293545123	0.24842342002174558	0.25224453542257674	0.2561302195008511	0.25764369353907723	0.2622879952094332	0.266246680786778	0.2678403271391655	0.26913006127680095	0.2715638780911951	0.27591954294584486	0.276570148141216	0.2773594459180676	0.27956411057822184	0.28262489473218266	0.28331326177856536	0.284362978404129
HORIZONTAL_OUT	0.2	5.279032201642072E-4	0.23466294757663647	0.21363757008150897	0.2174448869567965	0.22429792635084483	0.22547741710475816	0.2289836962563827	0.23182583185093222	0.23246229207000985	0.23331711098816665	0.2366692805906113	0.23956533404726638	0.24077362294424912	0.24507252190506565	0.24636179729727453	0.2483675718527621	0.25053930547447056	0.25124888724978206	0.2530423713066179	0.2536021145881219	0.2553346998482715	0.2587101217032871	0.2622450444191039	0.26572187363445676	0.26708849038898586	0.2712415220903511	0.27491630875390527	0.27631795077032395	0.27743433958833424	0.2796568681354393	0.28353388643499267	0.28409467255200627	0.2847600148952364	0.2867542660311387	0.28958751834776164	0.29021381785100325	0.2911206444790712
HORIZONTAL_OUT	0.30000000000000004	3.7938396224699103E-4	0.19887151421748347	0.23342707970513618	0.2368021214366794	0.24285092753943344	0.24385344424508962	0.24687636455307133	0.249033897890535	0.24941254198702953	0.250116322096528	0.25306574005009236	0.25561039051942763	0.25648741056633045	0.26023805582444176	0.26119066309198097	0.2627641591257163	0.26468455954870534	0.2652159105868023	0.26681089316595136	0.26707833660850344	0.2685199013706872	0.27125713109563127	0.27443502750827486	0.2774255734892509	0.2786063976762534	0.2821820755401188	0.2855080645260741	0.28668121493839205	0.2875809578887899	0.2895383843575708	0.29285849397689934	0.2933124284860583	0.29381362677710765	0.2955619705634332	0.2981269875077385	0.29868180674480305	0.2994308411484575
HORIZONTAL_OUT	0.4	2.2724376438213308E-4	0.1537784640569638	0.2582378958822172	0.26109560681275085	0.2661062106117285	0.2668756909075602	0.269266218043664	0.2705565636486778	0.270609884581936	0.2711023076923887	0.2735615833801596	0.2756699977151854	0.2760853837164683	0.27917513927442356	0.2796622541219162	0.28069452122649385	0.28230122649787964	0.2826176946961704	0.2839772897017064	0.28386261196048707	0.28495418216658724	0.28692093171462607	0.28963110771818423	0.29201594181024965	0.29296193219980193	0.29584826333141223	0.29871620707684804	0.2996141915080257	0.30021691773883974	0.30179681482554516	0.30446154484569793	0.3047864366578797	0.30504666142402814	0.30650609732485296	0.30873071601873603	0.30920081770958635	0.3097738022368935
HORIZONTAL_OUT	0.5	8.38230400187584E-5	0.09277627200431283	0.2903289146316685	0.2924798143016877	0.29615305520569735	0.29660542896148423	0.29817686634982477	0.29833468188272805	0.2979764242182414	0.2981656504144846	0.30000454201341936	0.3012871307562301	0.30095298523692615	0.30322772160276945	0.3031084436416656	0.3032528316560437	0.3043902284115105	0.3043858750300962	0.30546213226540947	0.30466803219690897	0.3053191796057205	0.3062931573405523	0.308419519999353	0.31002807668718163	0.310675311173691	0.312735145659177	0.31494080744029784	0.3154490781872685	0.3156963894755361	0.31689725151761383	0.3187937321492968	0.3189605658145771	0.3188030882022351	0.3199168558974025	0.32176662370699294	0.32213887461357593	0.32251424275630836
HORIZONTAL_OUT	0.6000000000000001	5.974442030338456E-6	0.009589019146680632	0.33340184664851824	0.33462655455148	0.3365180952685023	0.3365458173050616	0.3370219709922312	0.3352004706580419	0.3339718992867832	0.3334985169839447	0.3340101885613877	0.33438877335330247	0.33285194949035113	0.3335607703386797	0.33230426194773954	0.33125636161769434	0.33192413290700806	0.33187654557378254	0.3326133691991253	0.33071118497352947	0.3308909703303432	0.3302368786779186	0.33174480844067744	0.3325584127547917	0.33283115095779836	0.33357677705591204	0.3352896798664437	0.33543216014880267	0.33524973111037604	0.33618966046541177	0.33710996917039265	0.3370764479648425	0.3365874598078384	0.33729214072295016	0.3386853660095638	0.33894117788182937	0.33909453659770616
HORIZONTAL_OUT	0.7000000000000001	1.3562611141137916E-4	-0.10769518451996214	0.3942969576125105	0.39376417509667927	0.39164232727735104	0.39096929750364456	0.3886431342091109	0.38236538090405303	0.37859392441987083	0.37624472094419137	0.3757168412235044	0.37532669606960906	0.37241969508550393	0.3715826941498891	0.36912670149958127	0.36647304492886856	0.36647218424827815	0.3661752263789896	0.36639634206106136	0.36283847569291255	0.36219684776761196	0.3592191167695239	0.3599783280596113	0.3603253474072392	0.36012218327172446	0.35921315461936953	0.36035002818204875	0.3599518829919859	0.359347421985544	0.35979670766519095	0.35972090664704326	0.3593696147698231	0.3584633428404376	0.35857923624534027	0.35930934454970165	0.3593821467273964	0.35921086555542514
HORIZONTAL_OUT	0.8	9.196481708343418E-4	-0.2834125678725799	0.48688442813221133	0.4738755278160472	0.46291695234564906	0.454250604300115	0.4450287107870833	0.4341525265941506	0.42540489672519416	0.42225582237575354	0.4183249420655734	0.41582579924135993	0.41171348774190186	0.4095005111279765	0.4049711663818222	0.40097522589561585	0.39975424299925655	0.3988730190356762	0.39823193934752127	0.3942927061727172	0.3916930602918359	0.3864491782283754	0.38638848059596614	0.38606139304512477	0.38483231400882817	0.382424182942627	0.38259350897093886	0.38092410886682615	0.37914134349474116	0.37947531149063085	0.3786737501482634	0.37792094631677897	0.3763304667072613	0.375629436696963	0.3755779697952164	0.37525686444728923	0.37466992344317196
HORIZONTAL_OUT	0.9	0.0010484350459617885	-0.3185731877048797	0.49413762678073325	0.4937679504510194	0.4890901371343195	0.48736466159551217	0.47765616365868135	0.46535207058125394	0.45446791298675804	0.45209012343634125	0.44771744073948855	0.4461342021290732	0.44177470606057856	0.43806487761834384	0.4349745459202321	0.43124342640814006	0.4286588111820766	0.4269652260199724	0.42504503255608117	0.41980400073371005	0.4172810668925885	0.4113603554245645	0.41069978044710204	0.4093413202190682	0.40731181515518056	0.4036897409682413	0.4036965787394064	0.4013734670822105	0.39852031238503327	0.3987558218622468	0.3967489318188507	0.39511746888193816	0.39342952138666437	0.39245939953918907	0.3930609433133284	0.3925873678027247	0.39148801027371727
HORIZONTAL_OUT	1.0	0.0010592448440586457	-0.32997428945429846	0.4941697023549517	0.4942562956427494	0.49437944823788743	0.4934532276219475	0.48839266962255773	0.4797607773665777	0.4729135007520176	0.4716468794161382	0.4660672360528332	0.4637306130811581	0.46067697895246845	0.4579715612898414	0.4559590541747154	0.45238760762837193	0.44795449694819006	0.4452582876535125	0.44227487516606123	0.43763822239440076	0.4342276391631966	0.4262580092897029	0.426119866682036	0.4233179381908361	0.4201316348406075	0.4141892082284252	0.41346885145772616	0.41072899091185394	0.40906621113356467	0.4090425811235838	0.4053917087188313	0.4033522084817093	0.40180788697852643	0.3994397250183031	0.4002915180325347	0.3997831588002358	0.3981920967229503
HORIZONTAL_MID	0.686004638671875	1.8888180909855739E-6	1.4793988953913234E-6	0.34361900184403904	0.3450028197249251	0.34712959953751243	0.3472759354318917	0.34798619939839803	0.34701294172127123	0.3460536640530877	0.3458628798674659	0.3462064280340358	0.34675500473573756	0.34591782565523715	0.3465412586786549	0.3453899664866462	0.34436151023037787	0.34489992734252456	0.34409458104149504	0.3445634116396967	0.34327003654126625	0.3430831744261658	0.34237365250874957	0.34381605906766843	0.34415126320942846	0.3440488474107173	0.3446869288868466	0.34594444764762	0.3458245245868187	0.34560613373945004	0.34645893910504383	0.34651664938182636	0.3461737673403472	0.34577061608839094	0.3459493532561795	0.34715619960630145	0.34724702384787537	0.34653910918794933
HORIZONTAL_MID	0.0	7.972889281854972E-4	0.2884679906387723	0.18414281731067633	0.1885265036631761	0.19654851780855873	0.19795624695087027	0.20215853589858773	0.2060025522802757	0.20702456959308865	0.2080688549083422	0.21204096797076016	0.21545961606098304	0.21710894775613188	0.22227022079322917	0.22403113675284891	0.2266679352819319	0.22921835539077776	0.2302051320768911	0.2323118171600019	0.2332815993094203	0.2354689814842413	0.2398352483029261	0.2438924679681655	0.2481313333542099	0.24976927807308388	0.2548367496225179	0.25903344856678684	0.2607902282973113	0.2622205908167858	0.26482784528840075	0.2696043180012485	0.2703324208723467	0.27121987160655053	0.2736076286904492	0.2768638914527296	0.27760621482808856	0.27878677112893196
HORIZONTAL_MID	0.1	6.87561746932753E-4	0.2678354182056563	0.1961109743374833	0.2002973453813987	0.20790521959099117	0.20924974694710824	0.21323225747067404	0.21673160267124575	0.2176279146271783	0.21862955659999242	0.22233951294357412	0.22555381427556478	0.2270826407079249	0.23186050729468985	0.23345568374250072	0.23584698627001152	0.23825082561988992	0.23910708359879718	0.24108581504066495	0.24192714495355086	0.24393312585416296	0.24791458734986255	0.2517699699494598	0.25569933965400443	0.2572645451815566	0.2619779871327701	0.2659587614829827	0.267589908040147	0.2689167267894754	0.27138062729389995	0.27573558880741245	0.27637322625908245	0.27719936909410364	0.2794282348702388	0.2825038928712506	0.28317179021707317	0.2841799298195001
HORIZONTAL_MID	0.2	5.691178995085548E-4	0.2436193003838597	0.21026319456361892	0.21421505812441577	0.22131250754893408	0.2225704249262066	0.22627720491871575	0.22936564014806632	0.23010617507294778	0.23104636080523805	0.23444810269001257	0.23742460071844898	0.23880006653613933	0.24313969607145736	0.24453344031927818	0.24663651300616793	0.24886539854010947	0.24957275090489203	0.251400525293795	0.252087502489063	0.25388128039333424	0.2574183832503655	0.26103641768345864	0.264614649756388	0.2660886992685099	0.27039436906118847	0.27412641838359575	0.2756090900807116	0.27681075245827713	0.27910674709065497	0.28298732070112637	0.2835211176000976	0.2842718277664799	0.28631756851803775	0.2891884797449807	0.28977158185176827	0.2905887102299234
HORIZONTAL_MID	0.30000000000000004	4.4090846783935824E-4	0.21434918822902022	0.22723165348307398	0.2308631656528905	0.23735335886969877	0.23849993046164003	0.24186243832967155	0.24445142848420395	0.2449993193877699	0.24585141294932217	0.24887190201325088	0.25156233249606147	0.2527426036240639	0.25655952859882236	0.25768863546046183	0.2594304609873409	0.26144949730698275	0.2619836158235778	0.2636364339852531	0.26413032861303715	0.2656633838868009	0.2686801634801744	0.2720133813068806	0.2751842761663315	0.27654043643448756	0.2803726333949966	0.2838086617599074	0.2850994664993775	0.28614927101269755	0.28824519479854027	0.2915743670744108	0.29197562056022675	0.29262847150320576	0.2944619616367853	0.2970971563379937	0.2975645653188288	0.29817236735905894
HORIZONTAL_MID	0.4	3.061709097072878E-4	0.17849991518687752	0.24790499584604642	0.25116318310842445	0.25689037016341654	0.2578809395417242	0.26080462026007234	0.26278277203645695	0.2630930609973227	0.2638177918217261	0.2663758834453611	0.26872465909751975	0.26964330798519237	0.27284700215523805	0.2736322252891593	0.27492895363701614	0.27669067075146225	0.27701293724386417	0.27845495116160157	0.2787027574206832	0.27992030444644816	0.28232070950259286	0.285306388637909	0.2880025312561708	0.2891617341428721	0.29243841519257063	0.2955176101802141	0.29654788818240224	0.29740376565544346	0.29925660030417833	0.3019520547383935	0.3021946316069464	0.30271363325887923	0.3042908593036711	0.3066472135962498	0.3070048030399072	0.30740310744121807
HORIZONTAL_MID	0.5	1.7112988114786039E-4	0.13321386056486736	0.27369500850975725	0.27645018566493074	0.28121452145924375	0.282002158369722	0.2843536607586983	0.2855549241734578	0.28555255982812244	0.28606342795527395	0.2880480991842053	0.2899707680870631	0.2905373373893765	0.29300854499310675	0.29331377588235197	0.2940532232191978	0.295495012444	0.29554043214435166	0.2967016526117335	0.29662868499030515	0.2974568132268184	0.29910980173117474	0.3016666520833686	0.30379339548045353	0.30464299320210403	0.3072533090149739	0.3098955628023114	0.3106110908568775	0.31119735949355076	0.31274953851805554	0.3147002726392681	0.3147476412915331	0.31506053002348755	0.31630124522881403	0.3183088622432617	0.3185926383484416	0.31869172349547403
HORIZONTAL_MID	0.6000000000000001	5.1866663244486134E-5	0.07264989024723817	0.30670730793853235	0.30883962679489396	0.3123628461106054	0.3128558515600387	0.31444653419661434	0.31463485149337456	0.31421704406404	0.31442087451251777	0.31568273703216737	0.31706667882118833	0.3170205839215409	0.3186000045277021	0.31821461026688747	0.31822763277418853	0.3192638967591701	0.31896890556854696	0.3197899967476358	0.3192848686712636	0.319623267807881	0.3202340156702118	0.3222114076057081	0.32350259349120813	0.32394362888736294	0.32564596177932736	0.3276670520655903	0.3279796996976436	0.3281820444071152	0.3292946079242855	0.3304186955543425	0.33022970140191993	0.33022688895517205	0.3309477760400452	0.3325067487000673	0.33269272031946323	0.332366900026665
HORIZONTAL_MID	0.7000000000000001	3.930613784105091E-6	-0.013649342440708406	0.3505508209636372	0.3518206722109435	0.3536903013638258	0.3537755147562614	0.35431955969443996	0.35307397124689377	0.35198624627157427	0.35172067000120955	0.35182470312389313	0.35223491218514863	0.3512373136519583	0.35161684185321984	0.35028968244547065	0.3490964914842373	0.3495596866895033	0.3486889576670392	0.3490951333460831	0.3476498463495178	0.3473738485221034	0.34639591706263173	0.34774903497911436	0.3479318607294761	0.34774508436650736	0.34814734820309834	0.34930498854939807	0.3491141029818666	0.34881982486601293	0.3496346844415795	0.34949202564234055	0.3491200524641681	0.34867617944511586	0.34875893951949277	0.3499036840431475	0.34997728431327546	0.34919961965769497
HORIZONTAL_MID	0.8	1.8544256032469446E-4	-0.13611521706979143	0.4115798436715769	0.411634785291059	0.4106636246165102	0.41013806382422546	0.4088520095195115	0.4042956362840875	0.40087798307661615	0.39952715364269353	0.3982909822000889	0.39789025773037334	0.39572718826250214	0.39444356025894384	0.3918150229070975	0.3889388568657718	0.38849253178600973	0.38723430891792726	0.38710017579785894	0.38405860226334354	0.3828095664301901	0.3792057236198883	0.3798245331653186	0.3788131724805371	0.3778872809164244	0.37621501153395187	0.37665826106974204	0.37560641920171933	0.37475997257005716	0.3752692644006714	0.3735962669850301	0.372967760569484	0.37217883126975915	0.37152793626096126	0.37212529820197515	0.37205230018732355	0.3709198118809409
HORIZONTAL_MID	0.9	9.326753067618772E-4	-0.30284178464583633	0.4941437305812026	0.4873887753433975	0.4812007212549938	0.4764977090323801	0.46921008277892556	0.4603400771659657	0.45240639399167504	0.4503598173087946	0.4459544177356293	0.4437493899266203	0.4406719265300148	0.4377634443832667	0.4336864193163204	0.4294846058100844	0.4272624632483752	0.42521328983781376	0.4242967583794946	0.4206569979162612	0.41757699004459115	0.4111645272635844	0.4110425891969639	0.4088828349012973	0.40688497475578245	0.403235231715923	0.4028384481530682	0.4003665437614935	0.3985350318334342	0.39875561793260367	0.39592783116503816	0.39485884913222	0.39341124373780706	0.3915494949173212	0.3916713622727217	0.3912864049540053	0.3898749393206167
HORIZONTAL_MID	1.0	0.0010592824547034038	-0.3299842187178492	0.4941734047311458	0.4942426555513607	0.4943672424553253	0.4934400459641609	0.4883880724332295	0.4797593568233534	0.4729155243378874	0.4716437579382581	0.46606537120087	0.46372944537736727	0.4606735552656967	0.45797516750951434	0.45596338264453856	0.4523856482425609	0.4479523147278909	0.44525574050193795	0.44227227222436694	0.43763855221020337	0.4342275175688724	0.4262571242984099	0.42611404737872904	0.4233119093292583	0.42012774204852865	0.41418660101945726	0.4134634321325777	0.41072297799115276	0.409063027988043	0.40903919583625503	0.4053891028135957	0.4033461986540138	0.40180240660961763	0.3994317493279641	0.40028329488616815	0.3997733709641071	0.39818124776527514
VERTICAL_IN	0.593109130859375	7.32518030048268E-6	2.6301830373642874E-5	0.3547893089829775	0.3574520886700502	0.35619968398577173	0.357161951175233	0.35752176651587175	0.3536937691540246	0.3531354023479548	0.3514988921188843	0.35434429420112207	0.3549451050926168	0.35330706954993163	0.35409216513052233	0.35123048217860525	0.35040150285564337	0.35116159156142995	0.35041290538256875	0.3513620163594545	0.3485528951720108	0.34956171940494507	0.34860659250847065	0.34873138533012554	0.35041751939733656	0.3507789400662545	0.35217006772843495	0.35383813477322645	0.35439523879148316	0.3537142804805331	0.3541987999718449	0.35525667169604624	0.3550483115335497	0.35379284665000954	0.35474255704517804	0.3567550644522367	0.35701421009568657	0.35761936228445057
VERTICAL_IN	0.0	7.972659382812756E-4	0.28846358503278285	0.1841440963926964	0.1885262141026395	0.19655014232156515	0.19795681385662298	0.20215888563871517	0.20600349783251146	0.20702464542507934	0.20806887775111904	0.2120418914233614	0.2154597202602738	0.21711079925647483	0.22227065602575952	0.22403054616114831	0.22666636126121148	0.22921688294584291	0.23020346664093122	0.2323110976909953	0.23327992339749465	0.2354673723873965	0.23983444795849146	0.2438915015922943	0.24813039147473964	0.24976838210457614	0.25483680210791604	0.2590334305137222	0.2607903227827687	0.2622208076288159	0.26482802716654336	0.26960440092795285	0.27033267599265104	0.27121887977181147	0.27360666725894695	0.27686287265403536	0.2776052861689609	0.2787859325063001
