year,country,pref,reuse,variance,covariance,exports,imports,consumption,maxflowreuse,leontiefreuse,impshare,logsize
1999,SVK,.38476563,.48860955,9.6991780e-06,-.0016905011,11639.414,12105.049,20114.07,.66295946,.37987608,.38121954,10.365758
1999,SVN,.43637696,.43109989,.000035587847,-.00062475348,9573.6982,10471.028,21511.938,.64427376,.33975151,.33684459,10.344501
1999,SWE,.42231447,.37117985,.000016531478,-.0020741054,107075.32,85453.43,222384.7,.54058665,.27944162,.2593742,12.705211
1999,TUR,.51804197,.32553333,5.4766201e-06,-.00044333856,40944.055,45700.191,257564.53,.71509069,.17253356,.15309507,12.606554
1999,TWN,.37773436,.39506167,.000023668386,.0010518001,140576.38,125228.89,282906.5,.59075725,.32559747,.29571182,12.956268
1999,USA,.49267578,.19751117,.000026224154,-.0052272514,889289.06,1111816.8,9609266,.64993387,.094527222,.10590188,16.166748
2000,AUS,.29560548,.1960855,7.9879364e-06,-.00068459805,90273.75,83571.797,376251.41,.51437539,.13289891,.17913674,13.053067
2000,AUT,.43637696,.37999296,2.7992999e-06,-.0008179408,78442.82,75856.156,178951.73,.58354133,.28187406,.29470769,12.458365
2000,BEL,.39101562,.49075213,.000018050097,-.00029278672,161850.19,147219.95,208391.42,.61304581,.41522688,.39763212,12.821911
2000,BGR,.44252929,.50524056,.000022990109,.00018779798,6339.8667,6601.3638,12258.746,.73395383,.3652603,.35493851,9.830842
2000,BRA,.51965332,.28478235,9.6319327e-06,.002381013,64412.277,71432.039,612024.94,.75723994,.12026305,.10560039,13.424595
2000,CAN,.38007814,.3304393,.000010388079,-.0010100493,319788.34,263380.94,646112.5,.49531084,.27000874,.27267906,13.780816
2000,CHN,.29091796,.26525137,2.8901875e-06,-.0027266822,279547,234740.13,1164834.3,.62916052,.17236078,.1625195,14.183191
2000,CYP,.64016116,.49120125,.00004058125,-.00040825433,2173.2644,4242.1309,10854.759,1,.32304472,.32561585,9.4748583
2000,CZE,.37382811,.50873792,4.1335807e-06,-.000058442663,33723.871,35362.211,57043.332,.72747326,.38354602,.38959238,11.416054
2000,DEU,.43725586,.32837087,6.4071178e-06,.0010281859,614536.88,548615.69,1741002.5,.50900668,.22195864,.23290448,14.67228
2000,DNK,.40561524,.35203317,.000014484493,.00037543182,68026.875,56304.5,135982.06,.51421458,.29985741,.27599037,12.225919
2000,ESP,.49951172,.4228791,.000062634805,.00052315136,140903.5,175674.7,589500.31,.77716386,.27220577,.24051723,13.501353
2000,EST,.37226564,.50348181,8.8552706e-06,-.00065726839,3801.3362,4096.4849,6077.4233,.72337073,.4126589,.41467604,9.1981421
2000,FIN,.36523438,.35789976,.000010946038,.00038929924,51607.938,38668.469,102241.57,.54086787,.27519682,.25133955,11.94373
2000,FRA,.51804197,.37444881,.0001295971,-.000018764986,349817.31,329007.38,1240773.3,.57838452,.24417299,.20684604,14.279616
2000,GBR,.4284668,.28769249,5.4036464e-06,.00062856567,378672.44,372960.94,1399652.8,.55177897,.18923578,.20972595,14.391183
2000,GRC,.56455076,.43521118,.000038387167,.00030858751,18109.465,40427.125,141715.42,1,.30526856,.25294638,11.981834
2000,HUN,.56806642,.6648339,4.6303926e-06,.00040048556,30283.072,33386.656,47882.242,.84346443,.47998518,.42712879,11.266582
2000,IDN,.23486328,.23442551,.000021132393,-.00075958413,65346.246,47322.125,158245.8,.56522566,.19041349,.21164495,12.317578
2000,IND,.48193359,.29987282,.000041145468,.00016883998,67708.289,66742.156,475482.25,.79536146,.14638472,.12287062,13.205215
2000,IRL,.26806641,.49022415,7.0649799e-06,.00015383874,88633.641,72614.742,76654.477,.62724733,.44789392,.4393222,12.015446
2000,ITA,.48876953,.38163567,.000068271162,-.0012618445,271816.63,265066.13,1036346.8,.61418962,.20813502,.20262462,14.084135
2000,JPN,.46923828,.16667366,.000036160658,-.0028909727,512774.72,393855.25,4532695.5,.47208878,.084310472,.078061156,15.434001
2000,KOR,.39882812,.41859823,.000018646746,-.0012630731,199217.28,173153.47,486197.59,.66044587,.29700196,.25262579,13.437779
2000,LTU,.49951172,.47938603,.000025465473,.00011629386,4403.0132,5338.125,11542.881,.76599342,.33943552,.33476487,9.6769562
2000,LUX,.3182129,.6140905,3.9934512e-06,.00050594576,26095.381,22860.846,15899.335,.68712211,.58335227,.54437435,10.645299
2000,LVA,.36914063,.35336795,.000025366167,-.00019738045,3038.6538,3394.6379,7853.0996,.62928098,.25839493,.31167048,9.2957611
2000,MEX,.61984861,.45509505,.000091352827,-.0014615345,170880.42,173118.36,632925.81,.71422511,.30394062,.21537325,13.597114
2000,MLT,.58037108,.66979533,.00004063431,-.00061578659,2854.0371,3538.1357,4399.7007,.80904162,.52527893,.48776725,8.8892717
2000,NLD,.42231447,.43993333,5.4399261e-06,-.0013325117,214498.08,183369.48,339053.5,.58087015,.34462941,.33125997,13.224111
2000,POL,.51589358,.45714587,.000020891421,-.0017925412,46634.023,55163.602,171262.63,.76839334,.26264536,.25316405,12.291776
2000,PRT,.51535642,.46081156,6.9925791e-06,.00069574796,29622.074,43173.789,119737.01,.82751662,.30011562,.28906035,11.914108
2000,ROM,.32709962,.33931938,6.0059242e-06,-.0008719358,11602.477,13620.558,38002.309,.79723871,.26706541,.27458152,10.811843
2000,RUS,.055859376,.1082742,1.3690599e-06,.00024622484,98756.914,50383.551,193819.22,.27831662,.10129363,.17220664,12.58648
2000,RoW,.34145507,.30947784,.00006833503,.00023277442,1081819.6,1180522,3497115.3,.76773,.25017437,.25781587,15.336977
2000,SVK,.38320312,.53304458,.000023529297,-.00017518434,13620.688,13679.576,19898.357,.69117934,.42632043,.40811354,10.419869
2000,SVN,.43989259,.46262938,.000034431607,-.0014774037,9813.2236,10541.533,19485.721,.65238386,.36885589,.35979226,10.285307
2000,SWE,.42495117,.39408565,8.4448866e-06,.00024459467,110832.79,89747.977,213566.17,.54935378,.2982609,.27665925,12.68973
2000,TUR,.55283201,.40556905,6.3057300e-06,.0016985082,42466.727,59045.727,285000.28,.89528757,.1987813,.18031046,12.699142
2000,TWN,.37226564,.42230973,.000026898173,-.00086633564,171728.88,155143.66,305064.81,.59559619,.35971257,.3253895,13.07484
2000,USA,.49870604,.22082667,.000030908755,-.00071081618,982508.63,1316038.5,10324960,.70942265,.10621111,.11638666,16.240974
2001,AUS,.30659181,.19164038,9.0983494e-06,-.0023050834,80344.703,75165.031,357850.44,.51031113,.12733862,.17153324,12.990419
2001,AUT,.43110353,.38808957,3.9800534e-06,-.00020271163,82279.57,78919.836,178047.34,.57690489,.2902396,.30315664,12.469693
2001,BEL,.38320312,.48585728,.000011794055,-.00052119634,162421.3,146747.69,207806.97,.61090815,.41153559,.39637083,12.821875
2001,BGR,.45751953,.50742626,.000021282929,-.00034333681,6298.9702,7146.0151,13754.049,.75144595,.35317495,.35635608,9.9061346
2001,BRA,.52609861,.31000486,.000010814235,.00098821369,67952.391,71207.594,524948.75,.70720094,.1351741,.12010028,13.292783
2001,CAN,.36523438,.31366348,8.2862898e-06,.00071212748,305527.03,251390.98,639453.25,.48673248,.26215386,.26602775,13.75892
2001,CHN,.28974611,.25468373,2.9846037e-06,-.0000978631,299418.63,254919.05,1291500.6,.61459923,.16454665,.16023381,14.279822
2001,CYP,.58798826,.45175067,.00003672922,.00066961354,2290.7747,4402.2007,11168.909,.97982717,.31301674,.32706568,9.5074539
2001,CZE,.36367187,.51354182,4.6900609e-06,.0010037407,37945.066,39436.941,61739.484,.73183376,.39901006,.3956174,11.509766
2001,DEU,.42319337,.31838363,7.2181092e-06,.00070574268,636044.31,543158.25,1702421,.48870137,.2207979,.23227124,14.665006
2001,DNK,.40737304,.36360195,.000015271698,.00064676953,68753.719,56392.82,135520.89,.52791804,.31191167,.27606377,12.227221
2001,ESP,.48095703,.39680129,.000072970019,-.0022955232,144886.61,177717.69,614327.31,.74408597,.25593638,.23408118,13.540039
2001,EST,.29619139,.39721358,.000032969769,.0003611125,4159.1689,4409.5317,7253.0664,.67901796,.33441043,.38638633,9.3424416
2001,FIN,.35273439,.32639381,.000014234137,.00063975062,50362.371,37248.949,104350.81,.5085848,.25240719,.24076131,11.949328
2001,FRA,.51052248,.36448076,.00013511963,-.00019807006,348540,326535.28,1249702.4,.56457824,.23897634,.20430899,14.284415
2001,GBR,.42583007,.27760997,7.7948416e-06,-.0009961488,368615.59,369101.97,1396650.3,.5387004,.18390022,.20909144,14.383812
2001,GRC,.56689453,.44605628,.000035219429,.00019877219,19156.715,42303.492,144930.11,1,.32473588,.25781164,12.008151
2001,HUN,.52824706,.62153196,4.4769299e-06,.00016894795,33065.227,35449.813,52760.473,.80864906,.4611975,.41304427,11.360074
2001,IDN,.29560548,.27156213,.000026824917,-.00014559156,64404.523,48730.332,155746.05,.58486199,.20484693,.22135001,12.302067
2001,IND,.48876953,.29649511,.000039007817,-.00035409103,66875.422,65686.086,490299.22,.78087157,.14244452,.11789138,13.230634
2001,IRL,.26279297,.48926339,7.8492558e-06,-.00019983118,96846.797,77624.117,80829.906,.62699306,.45206195,.43688405,12.087721
2001,ITA,.47607422,.36550495,.000066186163,.0026797839,278622.94,266618.69,1050612,.59589458,.20298387,.20058055,14.100114
2001,JPN,.48095703,.18193547,.000039925522,-.00087469805,433152.06,364150.91,3991520.3,.51161951,.092174731,.082300082,15.302707
2001,KOR,.40473634,.41168541,.000018330986,-.0011217153,174125.47,153240.27,461091.75,.6683026,.29069909,.24124072,13.361722
2001,LTU,.51481932,.50085592,.000013976959,-.00019186579,5178.1348,6119.8311,12226.031,.73771566,.35210657,.35163024,9.7644653
2001,LUX,.32983398,.6192134,5.8175724e-06,-.000038328675,25487.498,22774.639,16441.068,.69402236,.59032726,.54317713,10.643723
2001,LVA,.34965819,.35005996,.00002232901,.00077175122,3223.6382,3832.0667,8576.6113,.66138172,.25833869,.32474455,9.3758764
2001,MEX,.62492675,.44102365,.000081812468,-.0011929625,162550.58,167753.03,675113.13,.70854038,.30290911,.20026298,13.638372
2001,MLT,.49462891,.56643111,.000029860637,-.00001066494,2432.6602,2954.3894,4103.6743,.72379965,.46704194,.45199484,8.7851315
2001,NLD,.4135254,.42605549,3.0309088e-06,-.0012836666,210812.11,178768.27,350403.09,.58221865,.32916281,.31853783,13.23786
2001,POL,.47998047,.41131052,.000014021755,.00028007332,51317.555,55959.023,185994.34,.70363212,.25418469,.23580369,12.377131
2001,PRT,.51535642,.44999495,.000012749365,.0009292402,29274.902,42744.25,122427.7,.82472521,.29491282,.28176346,11.929677
2001,ROM,.37460938,.38265425,5.3139684e-06,.00063032022,12503.776,15604.343,41954.289,.85256118,.28408951,.28653869,10.905187
2001,RUS,.075390622,.10778376,1.7638607e-06,-.00089536572,96552.648,59432.238,250229.09,.324283,.097648956,.17138226,12.756451
2001,RoW,.34008789,.31005347,.000058231832,.00098811672,1089314.5,1176110.3,3462615.8,.75278109,.24725829,.25837615,15.331062
2001,SVK,.45556641,.59673005,.00001415591,-9.4558982e-06,14490.771,15893.354,21818.553,.74394286,.45732772,.43772098,10.49983
2001,SVN,.4275879,.45140532,.000025894004,-.0012233891,10317.847,10558.609,19437.76,.6322155,.37024957,.35484436,10.300773
2001,SWE,.42143553,.39548361,7.7331515e-06,.0020197246,100696.19,81785.023,195954.91,.55923164,.29791707,.27569434,12.600312
2001,TUR,.50783694,.38635036,7.1825743e-06,.0016156884,42518.734,44933.313,205957.34,.75006384,.21796083,.18083556,12.423101
2001,TWN,.37539062,.40083212,.000028947188,-.00092841196,145951.67,123737.88,269485.34,.57382041,.34229338,.29784992,12.937086
2001,USA,.50676268,.2051958,.000031364245,.00085116166,924669.56,1252718,10646679,.69907963,.098389328,.10826033,16.264042
2002,AUS,.3052246,.18999976,6.8411036e-06,-.00021496287,82430.875,85725.695,407371.91,.55227089,.12720168,.17502084,13.101758
2002,AUT,.41791993,.371966,4.8900156e-06,.0006743198,90534.797,82047.734,188727.61,.55233759,.28300226,.29380158,12.539907
2002,BEL,.37539062,.46351871,.000013387558,-.000390651,170547.55,148688.66,221265.38,.58949661,.39314321,.37948892,12.87854
2002,BGR,.46044922,.50435394,.000012127845,.0017518483,7064.939,7993.2246,15463.854,.74764627,.33841392,.35480037,10.02255
2002,BRA,.49658203,.27801546,9.0815201e-06,-.00088253658,73652.594,62298.828,479588.06,.60264045,.12977318,.11260711,13.223548
2002,CAN,.37617189,.31191787,8.8641000e-06,.00068739289,293340.34,248272.02,664046.69,.49525943,.25261423,.25932252,13.771963
2002,CHN,.28564453,.26645485,3.5713369e-06,.0040534213,365404.5,308463.59,1410276.4,.61012024,.17794712,.17371567,14.389694
2002,CYP,.58505857,.44662672,.000041340729,-.000028656545,2303.2957,4735.1035,12254.667,1,.29458922,.32525867,9.5858936
2002,CZE,.38007814,.50380343,4.6415485e-06,-.00046647925,43184,44180.766,74490.594,.71843314,.39309698,.37544864,11.675678
2002,DEU,.40825194,.29134607,6.9863049e-06,-.00056487496,695201.38,547031.88,1773984.1,.44511423,.20845489,.22154345,14.719398
2002,DNK,.38710937,.34363112,.000017462598,.0002938805,72415.789,60285.703,148223.22,.51538545,.29381609,.27323231,12.304283
2002,ESP,.46240234,.3752687,.000063693689,.0012308385,158476.86,190692.88,690202.19,.72833812,.24463637,.22469375,13.651437
2002,EST,.43198243,.54285705,9.7554512e-06,.000086280786,4530.1577,5149.8335,7748.9702,.74587739,.43167901,.41939732,9.4156561
2002,FIN,.35976562,.32769892,.0000115722,-.00019345258,53089.832,39039.121,113693.86,.51908398,.24949415,.23407038,12.024453
2002,FRA,.51213378,.35215166,.0001358827,.00024872439,366869.09,338917.47,1361082.6,.55075985,.23104064,.19613828,14.362448
2002,GBR,.42055663,.26075467,6.6661764e-06,-.00087749993,386747.81,391838.94,1543668.6,.52908713,.17444313,.20298156,14.473247
2002,GRC,.56162107,.41954497,.000038422619,-.00087484688,19530.932,46533.922,165801.44,1,.30064204,.25108361,12.129906
2002,HUN,.51374513,.58431411,4.9280457e-06,-.00015430361,37475.645,39852.59,65404.648,.7830438,.4380708,.38736856,11.541322
2002,IDN,.33051759,.2617262,.0000283593,.00043594663,65533.691,50158.938,191703.73,.58269107,.18233447,.19499083,12.457755
2002,IND,.46728516,.28907567,.000031045598,-.00033808473,77841.125,74883.586,513912.97,.76137942,.1475627,.1265451,13.290847
2002,IRL,.26220703,.45535028,.000010409819,.00017954942,104885.77,80475.664,91887.406,.59580827,.41701218,.40897679,12.189807
2002,ITA,.47314453,.35079321,.000071061455,-.000047605117,289676.97,280372.84,1153495.1,.58316225,.19419272,.19427541,14.182354
2002,JPN,.46826172,.16862801,.000028539225,.0015036653,446074.53,353103.88,3806120,.4757219,.091518059,.083040386,15.262946
2002,KOR,.40913087,.4007206,.000019768586,.00054249889,186166.48,164700.97,530536,.65830857,.28106448,.22980382,13.482416
2002,LTU,.49755859,.48700601,.000014305357,.00050722831,5887.6299,7063.1143,14340.995,.75322276,.33925527,.34916434,9.914854
2002,LUX,.32163087,.6015982,8.6484670e-06,-.00029934212,27500.244,24223.121,18267.213,.68044788,.57713062,.52926517,10.731329
2002,LVA,.34897462,.34778583,.000021713196,-.00012846796,3536.3018,4288.2505,9673.8916,.67537546,.25676042,.32461679,9.4887438
2002,MEX,.63190919,.43444362,.000078784826,.0017068981,165015.34,168269.5,706166.75,.69677943,.29963222,.19315077,13.677607
2002,MLT,.47021484,.53590143,.000017880369,.00031734505,2722.8252,3079.7151,4315.8159,.68731374,.44393799,.43754399,8.85917
2002,NLD,.40737304,.40332696,4.5415659e-06,.0016514566,222189.92,184656.77,382162.03,.55900568,.3140254,.30554509,13.311912
2002,POL,.47998047,.41561902,8.6214359e-06,.0012726781,55901.691,60262.953,192221.64,.68883896,.26418498,.24287499,12.421681
2002,PRT,.51965332,.43915439,.00001420584,.0013581921,31937.375,44343.797,132773.16,.79791051,.28683227,.26922259,12.011945
2002,ROM,.37226564,.3757664,4.3888772e-06,-.000814731,14965.509,17610.564,46552.699,.78574318,.28413114,.28626588,11.027088
2002,RUS,.088671878,.10026643,9.3881010e-07,.000058162826,104700.01,70062.758,291455.59,.30374402,.089516573,.17685667,12.889563
2002,RoW,.34008789,.32403862,.000050024384,.00059235684,1102602.1,1252451.9,3502244.3,.79123837,.26271844,.27198559,15.34262
2002,SVK,.46728516,.59530705,5.9572799e-06,-.0011501766,16402.096,17703.814,25054.607,.73868352,.45389092,.42704347,10.632405
2002,SVN,.41791993,.43739733,.000022526221,.00044996609,11657.121,11480.333,21538.666,.61722022,.36345705,.34583706,10.410178
2002,SWE,.4161621,.37794447,5.2281466e-06,.0014288938,106311.68,85720.063,216455.75,.54543227,.28540143,.26557842,12.684688
2002,TUR,.53791505,.42671669,7.6601955e-06,.00074511196,42479.102,49556.918,228742.36,.8225947,.23257753,.18271755,12.510691
2002,TWN,.36992186,.4089081,.000029865578,.00032276678,156577.84,128581.84,269523.44,.57463241,.34897313,.30176356,12.962432
2002,USA,.51159668,.19908766,.000032381799,-.0007264805,903145.94,1281712.5,11052890,.71406072,.09442009,.10720213,16.296747
2003,AUS,.33666992,.19435319,.000011342619,-.0010525276,95572.914,103238.45,527567.94,.56312782,.12199434,.16567433,13.342527
2003,AUT,.43461913,.39033934,4.2512283e-06,-.00048343634,109342.6,101992,233888.75,.57412267,.28916338,.29715234,12.74616
2003,BEL,.38710937,.45936865,.000014863252,.0012248023,200681.06,175032.75,273165.84,.58735871,.38554385,.3693867,13.06864
2003,BGR,.44868165,.51124513,.000011517213,-.00066772813,9391.0732,10928.737,20117.133,.76258707,.35558349,.37036264,10.292423
2003,BRA,.48095703,.26709127,8.0138134e-06,-.0024689396,83307.25,63637.211,504215.47,.55094469,.12380692,.10831447,13.28367
2003,CAN,.37539062,.29886097,9.2464597e-06,-.0011809997,324753.19,277697.28,792259.75,.49601084,.23843531,.24860704,13.926168
2003,CHN,.27685547,.29890555,3.7393611e-06,-.0037217319,485016.16,422020.16,1596653.9,.64047563,.21144222,.20273153,14.548681
2003,CYP,.58623046,.44584024,.000032100816,-.00097739499,2752.5195,5495.7124,15053.914,1,.29421258,.30863634,9.7873154
2003,CZE,.36757812,.50214642,5.5685223e-06,-.00038240099,53603.645,54904.773,90436.656,.71852803,.40184742,.38117647,11.877849
2003,DEU,.4152832,.29937339,7.2316989e-06,-.003534663,839065.94,670656,2155284.3,.45528248,.21292353,.22397381,14.912238
2003,DNK,.40122071,.34002119,.000016545955,-.00079004944,85723.891,69948.602,180368.3,.51077574,.28860325,.26287356,12.491598
2003,ESP,.46533203,.37114248,.000067243098,-.0021542532,195988.31,238769.47,886542.63,.72461057,.24333003,.22056596,13.894813
2003,EST,.32163087,.43045419,6.2570584e-06,-.00044296778,5829.6284,6606.2749,10850.779,.70387948,.36278248,.39604998,9.7219906
2003,FIN,.35351563,.31831852,.000011058078,-.00049712596,61683.82,48458.449,140780.47,.51706451,.2470243,.2393432,12.218319
2003,FRA,.51589358,.34701392,.00013594852,-.00048103253,427267.38,402447.84,1685735.8,.55818754,.22614862,.1904625,14.563621
2003,GBR,.42319337,.25828344,9.0869453e-06,.0012670471,443246.59,441883.06,1775141.8,.5278126,.17423081,.19919103,14.612291
2003,GRC,.51911622,.36372021,.000029204877,-.00072467484,26264.076,57366.289,214448.78,1,.26253128,.23831834,12.39136
2003,HUN,.50246584,.57963824,6.3006496e-06,.00073318341,46029.438,50094.719,82392.305,.78496349,.4393771,.39007974,11.763075
2003,IDN,.31206053,.2339268,.000027830683,-.000031197786,73677.023,52966.543,224184.97,.5496695,.1679361,.17782243,12.604385
2003,IND,.45263672,.27508453,.000022140295,.0027213264,88181.711,86656.922,600627.56,.75223869,.14437452,.12580684,13.442719
2003,IRL,.27158204,.44858941,7.9270239e-06,.00063323509,125481.45,96366.195,120381.7,.59439045,.40639693,.39195055,12.41253
2003,ITA,.48388672,.35592616,.000078578189,.0010254582,341425.31,334460.22,1429106.5,.60081518,.19533232,.18890382,14.38679
2003,JPN,.46142578,.17061189,.000025400448,-.0022108974,508743.94,393676.22,4098694.5,.46878764,.091977037,.085443623,15.343183
2003,KOR,.40209961,.40285134,.000017777807,.00009390316,223611.75,193962.75,589295.69,.65100384,.29785517,.23860374,13.608373
2003,LTU,.50085449,.48736125,.00001696965,-.00025873087,7706.1147,9191.9561,18832.76,.75266463,.3371726,.34635818,10.186366
2003,LUX,.31069335,.58003956,5.9133172e-06,-.00042283029,33911.645,28878.828,22602.775,.66991639,.55296701,.51099926,10.942251
2003,LVA,.36289063,.37834638,.000032631302,-.0002392364,4269.9609,5449.8857,11841.751,.72970212,.28054014,.33825615,9.6873016
2003,MEX,.62746584,.43575767,.00007892205,-.0017301699,168192.92,170040.23,688485,.69660544,.30388653,.19848794,13.660817
2003,MLT,.46728516,.53169918,.000020112635,-.00099175726,3059.0459,3638.929,5250.7808,.69563532,.43712011,.43790671,9.0251942
2003,NLD,.4152832,.40381911,5.5395458e-06,-.0020809525,266519.69,222165.97,470138.63,.56283885,.31247142,.30158618,13.509879
2003,POL,.47119141,.42878246,7.8101230e-06,-.00023155654,71127.055,73868.523,208859.7,.67187053,.28699738,.26382864,12.542498
2003,PRT,.52126467,.433507,.000011516586,-.000030570503,39403.391,52010.688,160004.92,.76640099,.28832647,.26082507,12.20311
2003,ROM,.38867188,.39141467,5.2400010e-06,.000073129231,18960.547,23491.879,61050.27,.81428695,.29178014,.29360878,11.289917
2003,RUS,.094140626,.11000291,1.2111643e-06,-.0007037957,128799.05,86035.82,354442.72,.32791236,.096733011,.17803888,13.088272
2003,RoW,.33051759,.32836071,.000054349326,.0009034882,1308815.1,1469827.6,3897372.8,.78777665,.27096057,.28232321,15.465359
2003,SVK,.426709,.57647347,.000021351272,.000040214167,24339.561,24067.104,32019.514,.70351464,.46689868,.42703158,10.939499
2003,SVN,.42319337,.43744847,.000025086123,.00046249101,14287.013,14456.138,27479.602,.62596315,.35913599,.34611705,10.639853
2003,SWE,.42495117,.37453061,4.7384328e-06,.00090731948,130882.3,104826.95,270777.22,.53707701,.28139165,.2609846,12.90336
2003,TUR,.55810547,.4500756,9.1118109e-06,-.0031417953,53189.164,66806.211,302309.5,.87676042,.24042805,.18792254,12.781277
2003,TWN,.38085938,.4368571,.000025795955,.00064168446,172974.55,142925.58,275897.09,.59002429,.37635705,.31841081,13.014492
2003,USA,.52395022,.21140942,.000049153987,.00084359874,945047.31,1391176.3,11620792,.7497052,.098174945,.11071097,16.346493
2004,AUS,.30864257,.19118752,9.6587873e-06,.0014446453,122754.3,131595.58,638026.81,.57346374,.1299489,.1729743,13.542101
2004,AUT,.45361328,.41349778,5.9040062e-06,-.00071862957,132051.94,122693.66,268179.06,.57759565,.3088001,.30655712,12.899797
2004,BEL,.39726561,.47387591,.000017317368,-.00069268618,238705.53,210429.5,318086.88,.59885752,.39681438,.37793168,13.229948
2004,BGR,.45361328,.53759563,7.4582194e-06,-.002204858,12285.348,14474.402,24816.004,.77239025,.38324386,.39013141,10.521409
2004,BRA,.46923828,.26604211,9.4343432e-06,-.0035337952,109195.01,79039.969,594867.25,.53594649,.12887341,.11226276,13.464622
2004,CAN,.38242188,.3027235,.00001859539,.00062378158,374927.44,315849.25,901906.75,.49987027,.24627508,.24736904,14.059895
2004,CHN,.28095704,.34138453,5.2399946e-06,.0018918257,655829.13,570738.94,1874275.6,.69603723,.25250524,.22557917,14.743772
2004,CYP,.58564454,.42588818,.000031881351,.00051979272,3349.8115,6384.3115,17609.646,.9646529,.26357132,.30460289,9.950345
2004,CZE,.35664064,.51276875,3.5531707e-06,-.00090856053,73695.672,72308.164,105369.99,.69284451,.42383122,.40380809,12.095508
2004,DEU,.4161621,.31314772,5.4759184e-06,.00030260551,1007507.3,789020.38,2400220.8,.4638887,.22586474,.23153853,15.041556
2004,DNK,.40737304,.34802055,.000014053516,.00017739912,98085.016,83296.906,210178.06,.52792418,.29343,.27021369,12.638709
2004,ESP,.48291016,.3882077,.000042872874,-.00046280379,229314.22,293693.97,1060553.9,.75675309,.25572699,.22769302,14.07005
2004,EST,.26982421,.3732214,8.8170100e-06,-.00024168563,6843.5801,7725.7046,13743.957,.69552976,.32015008,.37526125,9.9324408
2004,FIN,.37226564,.34755543,.000016085723,-.00036406898,73102.305,58277.793,163067.89,.54737782,.26988566,.24676184,12.372308
2004,FRA,.51911622,.35711735,.00013199062,-.00047843336,492932.38,476344.72,1940223.5,.57596999,.23631345,.19577238,14.7047
2004,GBR,.43286133,.27033192,.000010775779,-.0013563903,523620.75,534548.94,2126650.3,.56623137,.17525135,.20169595,14.790173
2004,GRC,.52609861,.36944032,.000026886446,.0013588727,36579.137,67830.344,248425.67,.98763084,.27584547,.23799719,12.560262
2004,HUN,.50354004,.57975596,6.4972551e-06,.00086775236,59362.41,63431.105,99662.086,.76043832,.44738922,.39887631,11.976813
2004,IDN,.30659181,.25800005,.000032292341,-.0016181829,81394.055,65882.078,240366.66,.61762714,.19112425,.20475489,12.681563
2004,IND,.45654297,.31280664,.000026647545,.000040677878,123820.23,128122.55,708167.63,.77802509,.17625816,.15399569,13.631573
2004,IRL,.26279297,.45749336,7.8371531e-06,-.00060498581,149748.22,117771.7,143662.27,.61573035,.41738629,.40138888,12.589328
2004,ITA,.48486328,.36658636,.000086174972,-.0017018733,405297.41,395652.88,1635604.4,.61391801,.20657119,.1938618,14.528902
2004,JPN,.45654297,.18127735,.000024921508,.0031047757,613148.31,467719.97,4425186,.4725382,.10222034,.09283226,15.432586
2004,KOR,.37382811,.40406808,.00001542308,-.00074399065,289120.5,240516.63,645864.94,.6349116,.3143284,.25724104,13.748286
2004,LTU,.49169922,.4792693,.000027805945,.00081208372,9118.8682,11091.372,23135.27,.74742758,.33027294,.34387439,10.381402
2004,LUX,.30112305,.61342108,7.4507798e-06,-.000029513845,44264.246,38409.27,26388.797,.69689059,.58999509,.54363221,11.165537
2004,LVA,.38632813,.41576973,.000047561134,-.000048400016,5203.7544,7141.4546,15031.294,.81550854,.30380842,.352925,9.9151716
2004,MEX,.63571775,.45077929,.000099290628,.00086235278,191138.69,195191.52,750282.19,.71052766,.31568623,.20733714,13.755146
2004,MLT,.45361328,.53321397,.000029188619,-.0017013161,3345.3403,4078.3943,5999.8115,.71396905,.4393484,.43641821,9.1426134
2004,NLD,.42231447,.41769633,6.2481913e-06,-.0013924078,313839.41,257878.86,526815.19,.57050914,.32472122,.3067596,13.641936
2004,POL,.47900391,.46028271,.000010198117,-.00058025989,93780.531,95764.781,243967.39,.67010814,.30878633,.28353921,12.730055
2004,PRT,.52932131,.4492687,.000012542584,.0011167168,45584.91,62850.102,185917.63,.78855729,.29934937,.27148774,12.352346
2004,ROM,.41879883,.42271897,7.5995631e-06,-.00096654467,25567.908,32323.281,78975.461,.82957244,.30674648,.30918539,11.557357
2004,RUS,0,.074611872,7.4956125e-07,-.0036183898,174985.63,108093.68,475425.84,.2821826,.078842483,.16619277,13.385361
2004,RoW,.31616211,.32994977,.000060257003,-.00059024396,1623206.3,1798467.1,4532294,.79173052,.27756372,.29217237,15.632856
2004,SVK,.44604492,.57401872,.000018480116,.0012937374,30296.914,30326.504,40971.949,.69869214,.4559572,.42552248,11.174214
2004,SVN,.43461913,.46661094,.00002806631,-.00059278379,18044.291,18654.943,32350.072,.65123224,.38795257,.37017918,10.827635
2004,SWE,.40825194,.36886215,5.6252957e-06,-.0011624552,159190.88,123953.54,306333.16,.52193612,.28596207,.26626667,13.050919
2004,TUR,.55517578,.44910511,9.2555720e-06,.0017224029,71898.789,93903.938,390403.13,.87364101,.2589038,.20312254,13.043974
2004,TWN,.38476563,.48466912,.000027156209,-.000067097637,206297.2,185090.77,311310.34,.64538378,.42280957,.35758901,13.156973
2004,USA,.53254396,.24352975,.000054179858,.0016036445,1073132.5,1624997.1,12465602,.83487391,.11591899,.12002578,16.421066
