Year;Country;Bending;Reuse;Variance;Covariance;Exports;Imports;Consumption;Max Flow Reuse;Min Flow Reuse;Leontief Reuse
2007;POL;0.771484375;0.462363753;4.92E-06;8.66E-05;174806.1503;179302.8797;409328.4076;0.678583358;0.065317711;0.328091374
2007;PRT;0.702832031;0.415535765;2.33E-05;0.001401784;66247.69671;87100.15225;237321.0979;0.736345565;0.063048155;0.313760383
2007;ROM;0.552734375;0.35980746;3.38E-06;0.001126297;48894.8001;71798.65765;183822.8713;0.77809911;0.009826765;0.275519225
2007;RUS;0;0.070895237;4.65E-06;-0.018309421;326695.756;241530.2946;1095176.217;0.302871688;8.91E-17;0.069088692
2007;RoW;0.466699219;0.318487808;1.95E-05;-8.41E-04;2656330.434;3029337.422;7159128.051;0.696685522;0.084875949;0.279896104
2007;SVK;0.784765625;0.57684082;1.24E-06;-0.001269825;61061.86256;59368.93889;71808.75604;0.684168023;0.324068159;0.47508744
2007;SVN;0.718066406;0.498130772;5.55E-06;2.34E-04;29219.03958;30342.35997;45911.44536;0.648076182;0.2702853;0.421514231
2007;SWE;0.698828125;0.399149251;3.45E-06;-2.05E-04;226789.4311;186026.5539;395724.2387;0.548483341;0.095385743;0.318748222
2007;TUR;0.699609375;0.3904722;1.69E-05;0.001428845;119530.0192;164454.8311;661962.7371;0.902769639;0.048775182;0.293826693
2007;TWN;0.738574219;0.49814584;4.66E-06;-7.34E-04;277126.0254;235846.0433;346764.229;0.633206128;0.31499064;0.457433288
2007;USA;0.622265625;0.184026931;1.26E-05;-0.001677896;1530925.436;2161402.767;1.48E+07;0.798645257;0;0.132757418
2006;AUS;0.501171875;0.18007033;2.62E-06;3.82E-04;161914.495;161775.1452;752184.1999;0.543225015;3.59E-16;0.143083488
2006;AUT;0.703417969;0.422213553;8.58E-07;-6.15E-05;162637.1985;147182.4964;295069.567;0.562443312;0.137911516;0.327986395
2006;BEL;0.750390625;0.501000546;2.34E-06;-5.07E-04;273343.0274;246146.9154;358061.2172;0.612614013;0.25711263;0.423014701
2006;BGR;0.565234375;0.396296752;5.91E-06;5.59E-04;18922.04324;20576.42681;33643.70384;0.653482103;0.08864157;0.336119289
2006;BRA;0.619140625;0.17675002;9.96E-07;-0.001888584;156508.0797;118387.9986;984053.3086;0.516593652;0;0.117209123
2006;CAN;0.634765625;0.297363457;1.35E-05;-3.91E-04;447523.3019;394786.2173;1184180.121;0.495135006;0.067200976;0.238937309
2006;CHN;0.687890625;0.298192217;3.94E-06;-4.89E-04;1061578.033;802127.7392;2494241.457;0.603918659;1.10E-16;0.252393963
2006;CYP;0.415234375;0.319611407;8.62E-06;1.80E-04;3796.769611;7593.469819;20693.4201;0.78355533;0.059142193;0.257054272
2006;CZE;0.774609375;0.531946366;1.12E-05;6.61E-04;103876.1789;98543.67883;133873.0892;0.693963588;0.278509782;0.452627188
2006;DEU;0.676171875;0.31991668;2.52E-06;3.04E-04;1258715.061;1003709.303;2533327.862;0.472494931;0.042642909;0.26001981
2006;DNK;0.665234375;0.410083928;5.46E-06;6.34E-04;128101.8201;115795.4626;239265.2004;0.573669;0.192524726;0.353571713
2006;ESP;0.743261719;0.399142967;4.90E-06;-3.75E-05;278285.2035;377946.4714;1274467.413;0.808208752;0.021163943;0.286201046
2006;EST;0.681640625;0.506494756;1.41E-05;-2.18E-04;10009.09309;11651.08475;17377.31332;0.691804442;0.210960472;0.431947219
2006;FIN;0.668359375;0.388334546;1.39E-05;9.02E-04;91424.99485;78162.40609;181962.5975;0.59653464;0.087446552;0.328793011
2006;FRA;0.765234375;0.35919858;2.65E-06;0.00160243;559843.158;569438.3537;2159155.348;0.618236804;0.001108992;0.261993482
2006;GBR;0.561328125;0.23257715;8.18E-06;-2.87E-04;607572.728;632001.0534;2374981.888;0.546242846;0.005388017;0.183388355
2006;GRC;0.506640625;0.347107386;1.81E-05;-3.59E-04;43661.84456;80437.73353;284219.461;0.708476738;0.11990465;0.284884437
2006;HUN;0.726855469;0.571144125;6.76E-06;-3.14E-04;81417.62973;83013.07791;107885.9051;0.729105555;0.306510673;0.478088696
2006;IDN;0.226171875;0.179005337;6.76E-06;1.65E-04;112559.6435;88144.22068;346386.8483;0.542432477;1.29E-16;0.164519148
2006;IND;0.609765625;0.293832195;1.45E-05;-4.02E-04;198123.9461;213375.1781;947707.174;0.802019689;0.024255954;0.210025762
2006;IRL;0.569921875;0.452175671;8.74E-06;9.62E-05;170932.3684;143958.7545;184763.8997;0.575177601;0.219639603;0.410772653
2006;ITA;0.713378906;0.343736181;2.10E-06;5.79E-04;481657.0084;496999.2749;1785815.553;0.656397334;1.21E-16;0.245164549
2006;JPN;0.675390625;0.197971096;5.57E-06;-2.48E-04;703104.2922;591311.6427;4219379.611;0.560576048;1.66E-16;0.139810345
2006;KOR;0.707519531;0.393230802;7.04E-06;1.76E-04;373619.0858;331011.0018;877018.3522;0.670538894;0.024936308;0.333172641
2006;LTU;0.615234375;0.459266511;4.81E-06;0.001232795;14802.12922;17761.9081;31585.99848;0.670689181;0.142743479;0.362798012
2006;LUX;0.740917969;0.63668955;6.40E-06;-4.12E-04;62816.27418;51665.70727;29456.55803;0.664308745;0.535305667;0.604711494
2006;LVA;0.592578125;0.411459009;6.57E-06;-1.75E-06;7471.602852;11386.66725;22715.14989;0.833993656;0.042190393;0.318718123
2006;MEX;0.680859375;0.373669893;2.44E-05;2.75E-05;251495.907;250118.9876;936424.5229;0.618918217;0.117990107;0.299686493
2006;MLT;0.706347656;0.549145736;9.98E-06;7.99E-05;4339.149206;5158.88791;6760.322517;0.705231779;0.280091528;0.463000003
2006;NLD;0.705175781;0.437747889;2.86E-06;7.68E-04;374203.8326;309369.2565;583072.1271;0.583977359;0.183276214;0.351201771
2006;POL;0.768359375;0.461503214;4.57E-06;6.21E-04;137120.5862;137410.6117;324890.1688;0.682825541;0.057714125;0.327083457
2006;PRT;0.702832031;0.422753879;2.65E-05;9.40E-04;55476.36593;74631.97354;204838.9317;0.759394613;0.069090496;0.318229401
2006;ROM;0.562109375;0.378613517;3.23E-06;0.001784396;38170.10389;52856.4065;130244.6213;0.780414222;0.031415206;0.293093803
2006;RUS;0;0.072762707;2.12E-06;-0.009121964;285063.8968;177506.7717;790493.0853;0.266234467;0;0.072254751
2006;RoW;0.464355469;0.30944131;1.98E-05;-4.52E-04;2317531.535;2481827.597;5955605.491;0.667646338;0.082108882;0.272470112
2006;SVK;0.768359375;0.576705992;1.13E-06;0.001013533;44573.17286;45020.04974;55318.99913;0.694311396;0.32986989;0.482703689
2006;SVN;0.716894531;0.48856148;4.85E-06;0.001023104;23592.17262;24089.40385;37343.71449;0.630765288;0.270055745;0.415548482
2006;SWE;0.690234375;0.38830006;4.13E-06;7.38E-04;192960.4107;155369.5668;339603.985;0.536464839;0.098555689;0.312474391
2006;TUR;0.690234375;0.382017747;1.47E-05;8.76E-04;96586.47947;135671.4078;541456.0242;0.89913914;0.037204461;0.283755713
2006;TWN;0.740917969;0.500782033;8.40E-06;-7.96E-04;250928.0039;218687.4562;336705.3722;0.644167576;0.308762453;0.457964733
2006;USA;0.622265625;0.183310682;1.69E-05;-0.001742341;1348900.289;2032551.149;1.41E+07;0.849245033;1.73E-16;0.131557182
2005;AUS;0.469628906;0.168203115;2.37E-06;1.07E-04;149343.2116;151441.7044;705959.6092;0.541430119;1.95E-16;0.134402764
2005;AUT;0.688671875;0.410016083;8.72E-07;8.23E-04;144305.813;133793.8766;280198.4041;0.563443756;0.122995548;0.317055477
2005;BEL;0.739746094;0.483679589;2.05E-06;-3.32E-04;247065.8033;221153.7766;336740.7142;0.599118367;0.24093719;0.406478952
2005;BGR;0.697265625;0.445600391;3.77E-06;-9.53E-04;10701.97598;14190.52867;28482.75557;0.782817852;0.006849776;0.343340911
2005;BRA;0.613671875;0.17691794;2.11E-06;8.27E-05;134029.7983;96807.00422;795202.7075;0.50389588;0;0.11883583
2005;CAN;0.624609375;0.294672393;1.32E-05;9.81E-04;416185.0884;355455.4604;1037155.284;0.484758585;0.068596127;0.237447347
2005;CHN;0.687890625;0.306685715;4.60E-06;-0.001429787;836718.7886;670058.922;2123614.431;0.627764386;0;0.256552815
2005;CYP;0.328417969;0.276130798;1.14E-05;-6.27E-04;3450.090408;6664.356065;18862.99939;0.72492667;0.036368024;0.223483231
2005;CZE;0.759765625;0.509254503;1.04E-05;-4.81E-04;85928.97309;81433.61113;116670.2456;0.676396195;0.252565941;0.43222424
2005;DEU;0.672265625;0.303977402;2.93E-06;-0.001134945;1095999.953;865640.0655;2427501.142;0.466351992;0.00478334;0.241755883
2005;DNK;0.649609375;0.379564577;4.22E-06;5.54E-04;112538.8377;96932.12861;220830.0162;0.546390565;0.161797701;0.324700878
2005;ESP;0.723925781;0.367491426;6.24E-06;0.001055454;245985.9206;326928.6788;1156846.424;0.775728026;0.003741184;0.263811771
2005;EST;0.565234375;0.41737404;2.66E-06;6.84E-04;8210.894293;9115.805581;14990.55825;0.67081625;0.093375424;0.360297491
2005;FIN;0.644140625;0.370241559;1.15E-05;-0.001284731;79071.61067;68175.82698;173329.6695;0.608658263;0.029961745;0.303609531
2005;FRA;0.762109375;0.345160186;2.15E-06;9.06E-04;517609.7627;517951.354;2035951.204;0.600179926;0.001098825;0.247703216
2005;GBR;0.562109375;0.225852139;7.57E-06;1.80E-04;547244.8031;574998.7474;2219255.48;0.544550014;0.006288086;0.177003467
2005;GRC;0.530859375;0.319627099;1.20E-05;2.01E-04;37936.24852;68675.0827;258633.0638;0.723696449;0.116605638;0.257087739
2005;HUN;0.736816406;0.554070102;6.98E-06;1.32E-05;67510.23954;70392.29691;105698.1457;0.731510134;0.263403825;0.452182247
2005;IDN;0.248828125;0.205845597;9.02E-06;-3.25E-04;93886.81929;78243.84573;264891.8244;0.557609739;9.05E-04;0.187859229
2005;IND;0.640234375;0.283804495;1.39E-05;0.001638096;157727.974;169922.1163;838895.0979;0.776738073;0.034796169;0.20094783
2005;IRL;0.594140625;0.464078366;6.04E-06;-0.00106658;159911.9322;131133.9243;162039.9478;0.575129848;0.244437168;0.420707934
2005;ITA;0.711621094;0.313894871;2.11E-06;-8.36E-04;428302.3203;429718.5444;1692797.135;0.620706907;0;0.22145959
2005;JPN;0.674609375;0.169001289;3.75E-06;8.67E-04;653686.588;530733.0927;4424927.229;0.515923251;1.78E-16;0.117328446
2005;KOR;0.703417969;0.381995336;6.34E-06;-0.002255908;327944.6507;281709.8086;770938.5109;0.650565738;0.015846998;0.321637831
2005;LTU;0.612890625;0.457611645;4.58E-06;-0.001044101;12539.70727;14441.40511;26710.88807;0.678196524;0.140587403;0.357876458
2005;LUX;0.723925781;0.625624272;1.49E-05;7.50E-04;49834.59819;42511.94892;28334.21382;0.661575131;0.511244188;0.588739444
2005;LVA;0.527734375;0.367286595;8.02E-06;0.001117617;6561.422502;8617.061831;17242.57643;0.715621276;0.05520339;0.299379237
2005;MEX;0.680859375;0.375591078;2.38E-05;5.86E-04;218309.8839;219826.5499;835482.2187;0.630905648;0.116206004;0.298955374
2005;MLT;0.700488281;0.527547314;4.85E-06;1.69E-04;3577.497993;4367.586186;6362.616866;0.689794863;0.24274909;0.428601328
2005;NLD;0.702246094;0.423871561;1.70E-06;-3.26E-04;341871.7647;276263.2219;544249.124;0.568431636;0.164683203;0.336446495
2005;POL;0.763671875;0.432865575;4.15E-06;5.85E-04;112144.8791;109753.1605;286047.1981;0.651915893;0.041560932;0.301731062
2005;PRT;0.702246094;0.414578667;2.87E-05;-9.82E-04;46689.04651;66279.3469;193276.4583;0.789178106;0.055283049;0.307053503
2005;ROM;0.551171875;0.374229882;4.03E-06;9.74E-04;31153.80005;41395.48746;103750.5049;0.768315146;0.043655445;0.295490925
2005;RUS;0;0.076250401;2.45E-06;-0.011914749;226895.3392;137665.4329;602804.6969;0.269719391;1.28E-16;0.075331293
2005;RoW;0.477832031;0.315713544;1.45E-05;1.19E-04;2014786.557;2135585.955;5170812.425;0.660799523;0.087391281;0.275391155
2005;SVK;0.778515625;0.567312863;7.98E-07;-4.11E-04;34796.84523;35572.90982;47250.08439;0.691539059;0.280418554;0.457296357
2005;SVN;0.720996094;0.4838104;3.10E-06;-1.35E-04;20166.8375;20708.97728;34224.5572;0.635984632;0.244355408;0.4032358
2005;SWE;0.687890625;0.377305397;3.21E-06;-0.001408573;170943.4248;136436.2423;315517.0868;0.530753629;0.077508862;0.300767998
2005;TUR;0.690234375;0.353232115;1.23E-05;0.001768875;83868.93611;112728.1829;484176.3271;0.86452151;0.017277392;0.25721145
2005;TWN;0.727441406;0.477741461;6.33E-06;4.29E-04;226720.5559;200893.3283;332014.8974;0.630029192;0.266656696;0.435079174
2005;USA;0.612109375;0.172254705;1.54E-05;9.68E-04;1187011.403;1834853.242;1.33E+07;0.859067429;0;0.124238175
2004;AUS;0.487207031;0.16798324;1.92E-06;0.001274289;122754.2931;131595.5837;638026.842;0.56741079;2.37E-16;0.129948892
2004;AUT;0.686328125;0.402774468;1.19E-06;-7.61E-04;132051.9312;122693.6605;268179.0542;0.55912557;0.112607212;0.308800093
2004;BEL;0.736230469;0.472704958;3.21E-06;-4.44E-04;238705.535;210429.4954;318086.889;0.583912118;0.227129762;0.396814382
2004;BGR;0.677734375;0.484828134;2.73E-06;7.98E-04;12285.3479;14474.40256;24816.00304;0.744053001;0.092750311;0.383243862
2004;BRA;0.612109375;0.18947693;9.34E-07;5.04E-04;109195.0044;79039.97251;594867.2648;0.516683294;0;0.128873409
2004;CAN;0.647265625;0.307212939;1.44E-05;-0.001586111;374927.4476;315849.235;901906.7452;0.481237317;0.081112318;0.246275086
2004;CHN;0.675390625;0.307522039;5.20E-06;-7.08E-04;655829.1043;570738.9175;1874275.607;0.661348955;0;0.252505238
2004;CYP;0.444140625;0.337749765;4.83E-06;-1.02E-04;3349.81154;6384.311379;17609.64591;0.78472972;0.06693259;0.263571317
2004;CZE;0.745605469;0.503143325;7.56E-06;-7.30E-05;73695.66953;72308.16099;105369.9903;0.688322118;0.22076003;0.423831236
2004;DEU;0.662109375;0.285767094;2.90E-06;0.00227329;1007507.328;789020.3602;2400220.703;0.452606162;0.003963583;0.225864731
2004;DNK;0.647265625;0.349864759;3.41E-06;-0.001165619;98085.01848;83296.90795;210178.0645;0.513591946;0.128196613;0.293430005
2004;ESP;0.716894531;0.355223921;7.22E-06;2.13E-04;229314.2113;293693.9717;1060553.813;0.749553792;0.007857512;0.255726979
2004;EST;0.478417969;0.364541033;5.71E-06;-8.50E-04;6843.58027;7725.704456;13743.95698;0.634957383;0.062032714;0.320150084
2004;FIN;0.634765625;0.329431014;1.03E-05;-2.77E-04;73102.30616;58277.79212;163067.8901;0.545947919;0.003412321;0.269885669
2004;FRA;0.759765625;0.330341711;2.00E-06;-0.001474406;492932.3635;476344.714;1940223.45;0.572500944;0.001224884;0.236313449
2004;GBR;0.569140625;0.22760705;7.44E-06;-6.07E-04;523620.7349;534548.962;2126650.371;0.528645005;0.004410922;0.175251356
2004;GRC;0.580859375;0.34835295;1.29E-05;0.001653353;36579.13591;67830.34452;248425.6736;0.745557636;0.150477202;0.275845457
2004;HUN;0.738574219;0.558022522;8.62E-06;-0.00135576;59362.41073;63431.1062;99662.08597;0.746100146;0.254867156;0.447389207
2004;IDN;0.350488281;0.217798364;6.90E-06;-5.53E-04;81394.0513;65882.07952;240366.6582;0.569241432;4.45E-04;0.191124239
2004;IND;0.611328125;0.254002469;1.58E-05;-3.51E-04;123820.2274;128122.5434;708167.6172;0.773294629;0;0.176258167
2004;IRL;0.575390625;0.455256401;6.02E-06;-4.08E-04;149748.2216;117771.7068;143662.2598;0.562965935;0.250076765;0.417386306
2004;ITA;0.703417969;0.294112254;1.75E-06;-0.001800109;405297.4032;395652.8785;1635604.327;0.589337898;0;0.206571187
2004;JPN;0.674609375;0.149242774;2.55E-06;3.62E-04;613148.2821;467719.9779;4425185.753;0.471448278;0;0.102220342
2004;KOR;0.694140625;0.37212683;5.73E-06;-0.002227562;289120.5062;240516.6253;645864.9236;0.618557461;0.01500619;0.314328393
2004;LTU;0.625390625;0.446999008;5.04E-06;-8.14E-04;9118.868481;11091.37238;23135.27042;0.709080094;0.070192295;0.330272946
2004;LUX;0.720996094;0.625789003;1.40E-05;-3.76E-04;44264.24514;38409.27131;26388.79595;0.660199483;0.515533056;0.589995087
2004;LVA;0.536328125;0.373156355;1.34E-05;-2.59E-04;5203.754617;7141.454545;15031.29354;0.74706608;0.06393939;0.303808411
2004;MEX;0.698828125;0.396743517;2.58E-05;-3.87E-04;191138.682;195191.5168;750282.168;0.648554326;0.134718101;0.315686225
2004;MLT;0.720996094;0.540787333;5.82E-06;-4.91E-04;3345.340328;4078.394403;5999.811674;0.689908712;0.26133465;0.439348396
2004;NLD;0.693359375;0.411447817;1.38E-06;2.23E-04;313839.401;257878.8567;526815.1923;0.565544439;0.145575832;0.324721213
2004;POL;0.769140625;0.443749163;3.06E-06;-0.002054555;93780.53402;95764.78369;243967.3979;0.667289247;0.046470927;0.308786347
2004;PRT;0.701074219;0.401689764;2.74E-05;-0.001234665;45584.91134;62850.10139;185917.629;0.751907328;0.061463575;0.299349362
2004;ROM;0.577734375;0.386094899;3.78E-06;8.75E-04;25567.90899;32323.28029;78975.46108;0.731259402;0.070508399;0.306746477
2004;RUS;0;0.078440729;1.03E-06;-0.003495951;174985.6288;108093.6759;475425.8489;0.276565336;8.32E-17;0.07884248
2004;RoW;0.483105469;0.3226955;1.06E-05;-3.72E-05;1623206.219;1798467.07;4532294.079;0.688264761;0.082566819;0.277563731
2004;SVK;0.774609375;0.559828192;8.91E-07;8.94E-04;30296.91382;30326.50434;40971.95106;0.689405537;0.280507482;0.455957216
2004;SVN;0.712792969;0.470612247;3.52E-06;-8.50E-04;18044.29174;18654.9436;32350.07267;0.635768282;0.215381082;0.387952557
2004;SWE;0.684765625;0.361927766;2.80E-06;-4.88E-04;159190.8794;123953.5382;306333.1502;0.514554291;0.066746674;0.285962071
2004;TUR;0.684765625;0.351171357;1.24E-05;-9.50E-04;71898.7902;93903.93828;390403.117;0.83272635;0.026945008;0.258903803
2004;TWN;0.721582031;0.468025125;5.92E-06;2.85E-04;206297.2075;185090.7715;311310.3533;0.623213363;0.243226966;0.422809573
2004;USA;0.609765625;0.161931056;1.45E-05;-5.66E-04;1073132.507;1624997.121;1.25E+07;0.814609023;2.17E-16;0.115918987
2003;AUS;0.524609375;0.167151338;1.29E-06;7.44E-04;95572.91059;103238.4476;527567.9113;0.558141458;3.05E-16;0.121994335
2003;AUT;0.640234375;0.370790771;1.18E-06;0.001028149;109342.605;101992.0016;233888.7454;0.552396033;0.078830013;0.289163384
2003;BEL;0.730371094;0.461123436;1.47E-06;-0.001008223;200681.0689;175032.7571;273165.8546;0.573170145;0.214804286;0.385543843
2003;BGR;0.648828125;0.457742914;1.60E-06;-2.70E-04;9391.07356;10928.73741;20117.13197;0.734586164;0.043644032;0.355583478
2003;BRA;0.625390625;0.187952652;5.41E-07;-4.66E-04;83307.24626;63637.21007;504215.4839;0.530633024;0;0.123806923
2003;CAN;0.630859375;0.298241842;1.07E-05;6.07E-04;324753.1756;277697.2775;792259.7725;0.47886388;0.069994771;0.23843531
2003;CHN;0.666015625;0.261190624;4.82E-06;-1.97E-05;485016.1477;422020.1482;1596653.907;0.615035298;0;0.211442213
2003;CYP;0.477832031;0.369748308;1.03E-05;5.77E-04;2752.519545;5495.712186;15053.91383;0.831625286;0.094383661;0.294212574
2003;CZE;0.731542969;0.483640599;1.26E-05;-9.04E-04;53603.64368;54904.77537;90436.65636;0.71016477;0.164508199;0.401847434
2003;DEU;0.662109375;0.273352803;2.79E-06;1.22E-04;839065.9504;670655.9697;2155284.322;0.444153417;0.003125538;0.212923522
2003;DNK;0.655859375;0.343862236;3.54E-06;4.43E-04;85723.88953;69948.60455;180368.2957;0.498780307;0.1288662;0.288603243
2003;ESP;0.711621094;0.339359006;3.87E-06;-7.39E-04;195988.3185;238769.467;886542.6228;0.721987936;0;0.243330028
2003;EST;0.568359375;0.423279973;3.08E-06;4.21E-04;5829.628298;6606.274869;10850.77906;0.652057041;0.120784155;0.362782466
2003;FIN;0.617578125;0.302370709;6.90E-06;-3.05E-05;61683.81868;48458.45108;140780.4747;0.515162816;0.004631151;0.2470243
2003;FRA;0.755859375;0.318299942;2.05E-06;0.001916005;427267.3844;402447.8444;1685735.787;0.555625714;0.001112222;0.226148623
2003;GBR;0.586328125;0.22013142;9.36E-06;-3.39E-04;443246.5915;441883.0519;1775141.691;0.49018618;0.004738152;0.174230811
2003;GRC;0.537890625;0.331762064;1.54E-05;-7.89E-04;26264.07584;57366.28945;214448.7785;0.780648507;0.125510793;0.262531273
2003;HUN;0.735058594;0.555410031;8.10E-06;-7.49E-05;46029.43666;50094.71827;82392.30497;0.770458553;0.222780467;0.439377089
2003;IDN;0.373925781;0.193466787;4.63E-06;-4.36E-04;73677.024;52966.54229;224184.9741;0.531952935;0.002824495;0.167936102
2003;IND;0.6;0.214449534;1.55E-05;-8.74E-04;88181.71299;86656.92136;600627.5499;0.747981854;0;0.144374521
2003;IRL;0.577734375;0.44399016;6.97E-06;4.34E-04;125481.4448;96366.19263;120381.6938;0.545775252;0.237834975;0.406396921
2003;ITA;0.701074219;0.280574048;1.62E-06;-4.18E-04;341425.323;334460.2086;1429106.473;0.579837919;0;0.195332313
2003;JPN;0.665234375;0.135918228;2.51E-06;2.79E-04;508743.9444;393676.234;4098694.595;0.468787633;0;0.091977039
2003;KOR;0.701074219;0.362773249;6.12E-06;-8.96E-04;223611.7559;193962.7438;589295.7101;0.638997268;0.015206735;0.297855172
2003;LTU;0.6;0.445182555;9.62E-06;6.73E-04;7706.114855;9191.955973;18832.7605;0.689190612;0.107347126;0.337172596
2003;LUX;0.690234375;0.589071246;1.29E-05;4.06E-04;33911.6453;28878.82776;22602.77452;0.629283485;0.467680691;0.552967018
2003;LVA;0.522265625;0.344395062;1.25E-05;-0.00114759;4269.960785;5449.885959;11841.75143;0.685748151;0.057336389;0.280540135
2003;MEX;0.702832031;0.386469183;2.25E-05;3.39E-04;168192.9161;170040.2327;688485.0167;0.637330157;0.119639196;0.30388652
2003;MLT;0.693359375;0.528550437;6.44E-06;3.17E-04;3059.045955;3638.929045;5250.780782;0.661870536;0.271215215;0.43712011
2003;NLD;0.686328125;0.398586258;1.11E-06;-2.23E-05;266519.6851;222165.9625;470138.6378;0.557811287;0.128718732;0.312471415
2003;POL;0.755859375;0.416071288;3.38E-06;0.002773891;71127.05379;73868.52404;208859.7007;0.668954731;0.044193004;0.286997374
2003;PRT;0.688671875;0.384535308;2.39E-05;3.87E-04;39403.39183;52010.68674;160004.9294;0.723857888;0.057862927;0.288326478
2003;ROM;0.549609375;0.357999578;3.88E-06;0.001430925;18960.54708;23491.87804;61050.26809;0.702099905;0.08826903;0.291780145
2003;RUS;0.028417969;0.097175545;1.27E-06;-8.15E-05;128799.0442;86035.81763;354442.7044;0.319818983;0;0.096733008
2003;RoW;0.496582031;0.318355063;7.32E-06;0.001278965;1308815.132;1469827.671;3897372.828;0.692688219;0.076428271;0.270960559
2003;SVK;0.787890625;0.565917782;1.03E-06;-0.002480818;24339.56125;24067.10256;32019.51301;0.696920968;0.276009925;0.466898687
2003;SVN;0.712792969;0.443246444;3.60E-06;-4.09E-04;14287.01245;14456.13812;27479.60204;0.612450959;0.171550107;0.359135995
2003;SWE;0.687890625;0.365641351;2.35E-06;-0.001253475;130882.2972;104826.9429;270777.2145;0.529379838;0.040006882;0.281391651
2003;TUR;0.687109375;0.338809158;1.09E-05;9.22E-04;53189.16485;66806.20872;302309.4846;0.852789126;0;0.240428039
2003;TWN;0.701074219;0.420508667;6.01E-06;-4.88E-04;172974.5516;142925.5725;275897.0802;0.569043575;0.189252295;0.376357059
2003;USA;0.6;0.136511708;1.00E-05;8.45E-04;945047.3284;1391176.225;1.16E+07;0.729418516;0;0.098174944
2002;AUS;0.469628906;0.163642115;1.49E-06;1.50E-04;82430.87309;85725.69365;407371.8963;0.546792072;0;0.127201682
2002;AUT;0.627734375;0.357538681;1.22E-06;6.25E-04;90534.7975;82047.73501;188727.6111;0.534198817;0.087374693;0.283002251
2002;BEL;0.720996094;0.461509105;2.61E-06;-4.09E-04;170547.5429;148688.6601;221265.3695;0.575195107;0.216826357;0.393143203
2002;BGR;0.644140625;0.445005841;1.65E-06;-6.20E-04;7064.93907;7993.224397;15463.85464;0.722776548;0.024344703;0.338413911
2002;BRA;0.619140625;0.196889759;9.26E-07;-7.83E-04;73652.59556;62298.82792;479588.0572;0.578775333;0;0.129773192
2002;CAN;0.647265625;0.314617921;1.02E-05;-2.96E-04;293340.3367;248272.0185;664046.6973;0.479972398;0.079934059;0.252614225
2002;CHN;0.650390625;0.224500197;4.92E-06;-2.38E-04;365404.4896;308463.6009;1410276.353;0.597072928;0;0.177947118
2002;CYP;0.480175781;0.367637883;1.45E-05;6.01E-04;2303.295668;4735.103622;12254.66692;0.81693036;0.106650157;0.294589234
2002;CZE;0.730957031;0.479390857;1.17E-05;7.50E-04;43184.00164;44180.7671;74490.59184;0.711177594;0.136998343;0.39309699
2002;DEU;0.655859375;0.267310077;2.25E-06;6.82E-04;695201.3519;547031.8749;1773984.124;0.434701738;0.002209226;0.208454899
2002;DNK;0.659765625;0.352300718;2.38E-06;-0.001293874;72415.78542;60285.70185;148223.2245;0.501280005;0.129073844;0.293816099
2002;ESP;0.697265625;0.33957342;3.18E-06;-9.44E-04;158476.8539;190692.8775;690202.1755;0.722862419;1.84E-16;0.244636367
2002;EST;0.713378906;0.523507332;6.11E-06;1.30E-04;4530.157915;5149.83355;7748.970131;0.72788966;0.190615299;0.431679013
2002;FIN;0.601171875;0.30543358;7.54E-06;2.31E-04;53089.83085;39039.11954;113693.8613;0.515225185;0.002126109;0.24949415
2002;FRA;0.759765625;0.324340045;1.84E-06;-0.001009126;366869.0995;338917.4545;1361082.583;0.549864213;0.001219252;0.231040636
2002;GBR;0.587890625;0.222161318;9.36E-06;-0.002516232;386747.8021;391838.9269;1543668.655;0.495220107;0.007957595;0.174443126
2002;GRC;0.588671875;0.391230033;2.31E-05;5.26E-04;19530.93184;46533.92058;165801.4411;0.825124534;0.154061935;0.300642044
2002;HUN;0.740917969;0.560533819;7.97E-06;-8.65E-04;37475.64577;39852.58873;65404.65;0.770214789;0.222107802;0.438070814
2002;IDN;0.379785156;0.212256426;4.88E-06;-5.60E-04;65533.69228;50158.93676;191703.7421;0.54618491;0.006807728;0.182334465
2002;IND;0.607421875;0.226731642;1.59E-05;2.39E-05;77841.12643;74883.58615;513912.9807;0.754342434;3.74E-16;0.147562697
2002;IRL;0.550390625;0.448286679;4.87E-06;-2.87E-04;104885.7731;80475.66488;91887.40674;0.541357546;0.271708812;0.41701218
2002;ITA;0.697265625;0.278977428;1.25E-06;-9.45E-04;289676.9734;280372.8447;1153495.078;0.56027568;0;0.194192726
2002;JPN;0.675390625;0.136351127;2.14E-06;-0.001163713;446074.5307;353103.8822;3806119.986;0.475721883;1.30E-16;0.091518058
2002;KOR;0.697265625;0.351906458;5.76E-06;-8.57E-04;186166.485;164700.9696;530535.9888;0.649639626;0.004664773;0.281064495
2002;LTU;0.608984375;0.448067345;8.37E-06;8.02E-05;5887.629946;7063.114222;14340.99545;0.694296379;0.110158046;0.339255288
2002;LUX;0.722167969;0.611496744;1.75E-05;-2.78E-04;27500.24423;24223.12188;18267.21215;0.644826116;0.506047953;0.577130617
2002;LVA;0.470800781;0.309666582;7.51E-06;6.01E-04;3536.301873;4288.250719;9673.891489;0.635921701;0.040580347;0.256760407
2002;MEX;0.714550781;0.386379714;2.26E-05;0.001248445;165015.3469;168269.4967;706166.7283;0.63708693;0.111291264;0.299632235
